Task,Start,Finish,Cores,RequestId
5.5,2022-03-29 19:33:02.563887,2022-03-29 19:33:34.563887,1,
-1,2022-03-29 19:20:53.417843,2022-03-29 19:20:53.417895,8,15
7,2022-03-29 19:20:58.314399,2022-03-29 19:23:52.199953,8,7
6.5,2022-03-29 19:20:16.096416,2022-03-29 19:21:37.096416,1,
6.5,2022-03-29 19:21:37.096416,2022-03-29 19:23:02.096416,2,
6.5,2022-03-29 19:23:02.096416,2022-03-29 19:24:47.096416,1,
6.5,2022-03-29 19:24:47.096416,2022-03-29 19:26:54.096416,2,
6.5,2022-03-29 19:26:54.096416,2022-03-29 19:28:53.096416,1,
6.5,2022-03-29 19:28:53.096416,2022-03-29 19:30:17.096416,2,
6.5,2022-03-29 19:30:17.096416,2022-03-29 19:31:48.096416,1,
6.5,2022-03-29 19:31:48.096416,2022-03-29 19:33:38.096416,2,
6.5,2022-03-29 19:33:38.096416,2022-03-29 19:35:46.096416,1,
6.5,2022-03-29 19:35:46.096416,2022-03-29 19:37:48.096416,2,
6.5,2022-03-29 19:37:48.096416,2022-03-29 19:39:10.096416,1,
6.5,2022-03-29 19:39:10.096416,2022-03-29 19:40:36.096416,2,
6.5,2022-03-29 19:40:36.096416,2022-03-29 19:42:17.096416,1,
6.5,2022-03-29 19:42:17.096416,2022-03-29 19:44:18.096416,2,
6.5,2022-03-29 19:44:18.096416,2022-03-29 19:46:18.096416,1,
6.5,2022-03-29 19:46:18.096416,2022-03-29 19:46:58.096416,2,
6.5,2022-03-29 19:46:58.096416,2022-03-29 19:47:30.096416,1,
6.5,2022-03-29 19:47:30.096416,2022-03-29 19:48:02.096416,2,
6.5,2022-03-29 19:48:02.096416,2022-03-29 19:48:34.096416,1,
6.5,2022-03-29 19:48:34.096416,2022-03-29 19:49:06.096416,2,
8,2022-03-29 19:23:21.161227,2022-03-29 19:26:23.640698,8,8
7.5,2022-03-29 19:20:58.314399,2022-03-29 19:22:27.314399,1,
7.5,2022-03-29 19:22:27.314399,2022-03-29 19:24:00.314399,2,
7.5,2022-03-29 19:24:00.314399,2022-03-29 19:25:58.314399,1,
7.5,2022-03-29 19:25:58.314399,2022-03-29 19:28:06.314399,2,
7.5,2022-03-29 19:28:06.314399,2022-03-29 19:29:55.314399,1,
7.5,2022-03-29 19:29:55.314399,2022-03-29 19:31:24.314399,2,
7.5,2022-03-29 19:31:24.314399,2022-03-29 19:33:01.314399,1,
7.5,2022-03-29 19:33:01.314399,2022-03-29 19:34:53.314399,2,
7.5,2022-03-29 19:34:53.314399,2022-03-29 19:37:06.314399,1,
7.5,2022-03-29 19:37:06.314399,2022-03-29 19:39:10.314399,2,
7.5,2022-03-29 19:39:10.314399,2022-03-29 19:40:42.314399,1,
7.5,2022-03-29 19:40:42.314399,2022-03-29 19:42:26.314399,2,
7.5,2022-03-29 19:42:26.314399,2022-03-29 19:44:24.314399,1,
7.5,2022-03-29 19:44:24.314399,2022-03-29 19:46:26.314399,2,
7.5,2022-03-29 19:46:26.314399,2022-03-29 19:48:11.314399,1,
7.5,2022-03-29 19:48:11.314399,2022-03-29 19:48:52.314399,2,
7.5,2022-03-29 19:48:52.314399,2022-03-29 19:49:24.314399,1,
7.5,2022-03-29 19:49:24.314399,2022-03-29 19:49:56.314399,2,
7.5,2022-03-29 19:49:56.314399,2022-03-29 19:50:28.314399,1,
7.5,2022-03-29 19:50:28.314399,2022-03-29 19:51:00.314399,2,
9,2022-03-29 19:24:05.060088,2022-03-29 19:27:06.317586,8,9
8.5,2022-03-29 19:23:21.161227,2022-03-29 19:24:00.161227,1,
8.5,2022-03-29 19:24:00.161227,2022-03-29 19:24:32.161227,2,
8.5,2022-03-29 19:24:32.161227,2022-03-29 19:25:04.161227,1,
8.5,2022-03-29 19:25:04.161227,2022-03-29 19:25:36.161227,2,
8.5,2022-03-29 19:25:36.161227,2022-03-29 19:26:08.161227,1,
8.5,2022-03-29 19:26:08.161227,2022-03-29 19:26:49.161227,2,
8.5,2022-03-29 19:26:49.161227,2022-03-29 19:27:24.161227,1,
8.5,2022-03-29 19:27:24.161227,2022-03-29 19:27:58.161227,2,
8.5,2022-03-29 19:27:58.161227,2022-03-29 19:28:32.161227,1,
8.5,2022-03-29 19:28:32.161227,2022-03-29 19:29:06.161227,2,
10,2022-03-29 19:26:36.430861,2022-03-29 19:29:27.303764,8,10
9.5,2022-03-29 19:24:05.060088,2022-03-29 19:25:55.060088,1,
9.5,2022-03-29 19:25:55.060088,2022-03-29 19:27:46.060088,2,
9.5,2022-03-29 19:27:46.060088,2022-03-29 19:29:46.060088,1,
9.5,2022-03-29 19:29:46.060088,2022-03-29 19:31:32.060088,2,
9.5,2022-03-29 19:31:32.060088,2022-03-29 19:32:58.060088,1,
