Task,Start,Finish,Cores,RequestId
-1,2022-03-25 19:32:08.214231,2022-03-25 19:32:09.215362,8,28
-1,2022-03-25 19:32:48.253821,2022-03-25 19:32:49.254956,8,29
-1,2022-03-25 19:33:38.301794,2022-03-25 19:33:39.302923,8,30
-1,2022-03-25 19:34:22.345794,2022-03-25 19:34:23.346940,8,31
-1,2022-03-25 19:35:00.381816,2022-03-25 19:35:01.382937,8,32
-1,2022-03-25 19:35:37.419517,2022-03-25 19:35:38.420650,8,33
-1,2022-03-25 19:36:21.461780,2022-03-25 19:36:22.462943,8,34
-1,2022-03-25 19:36:41.482537,2022-03-25 19:36:42.483682,8,35
-1,2022-03-25 19:37:30.529834,2022-03-25 19:37:31.530979,8,36
-1,2022-03-25 19:38:12.569795,2022-03-25 19:38:13.570930,8,37
8.5,2022-03-25 19:25:27.972932,2022-03-25 19:28:10.972932,1,
8.5,2022-03-25 19:28:10.972932,2022-03-25 19:30:44.972932,2,
8.5,2022-03-25 19:30:44.972932,2022-03-25 19:33:16.972932,1,
8.5,2022-03-25 19:33:16.972932,2022-03-25 19:35:48.972932,2,
8.5,2022-03-25 19:35:48.972932,2022-03-25 19:38:20.972932,1,
8.5,2022-03-25 19:38:20.972932,2022-03-25 19:41:03.972932,2,
8.5,2022-03-25 19:41:03.972932,2022-03-25 19:43:38.972932,1,
8.5,2022-03-25 19:43:38.972932,2022-03-25 19:46:10.972932,2,
8.5,2022-03-25 19:46:10.972932,2022-03-25 19:48:42.972932,1,
8.5,2022-03-25 19:48:42.972932,2022-03-25 19:51:14.972932,2,
8.5,2022-03-25 19:51:14.972932,2022-03-25 19:53:57.972932,1,
8.5,2022-03-25 19:53:57.972932,2022-03-25 19:56:30.972932,2,
8.5,2022-03-25 19:56:30.972932,2022-03-25 19:59:02.972932,1,
8.5,2022-03-25 19:59:02.972932,2022-03-25 20:01:35.972932,2,
8.5,2022-03-25 20:01:35.972932,2022-03-25 20:04:08.972932,1,
10.5,2022-03-25 19:25:34.663313,2022-03-25 19:28:16.663313,1,
10.5,2022-03-25 19:28:16.663313,2022-03-25 19:30:48.663313,2,
10.5,2022-03-25 19:30:48.663313,2022-03-25 19:33:21.663313,1,
10.5,2022-03-25 19:33:21.663313,2022-03-25 19:35:55.663313,2,
10.5,2022-03-25 19:35:55.663313,2022-03-25 19:38:29.663313,1,
10.5,2022-03-25 19:38:29.663313,2022-03-25 19:41:11.663313,2,
10.5,2022-03-25 19:41:11.663313,2022-03-25 19:43:43.663313,1,
10.5,2022-03-25 19:43:43.663313,2022-03-25 19:46:16.663313,2,
10.5,2022-03-25 19:46:16.663313,2022-03-25 19:48:49.663313,1,
10.5,2022-03-25 19:48:49.663313,2022-03-25 19:51:23.663313,2,
10.5,2022-03-25 19:51:23.663313,2022-03-25 19:54:04.663313,1,
10.5,2022-03-25 19:54:04.663313,2022-03-25 19:56:37.663313,2,
10.5,2022-03-25 19:56:37.663313,2022-03-25 19:59:09.663313,1,
10.5,2022-03-25 19:59:09.663313,2022-03-25 20:01:41.663313,2,
10.5,2022-03-25 20:01:41.663313,2022-03-25 20:04:12.663313,1,
11.5,2022-03-25 19:25:38.071012,2022-03-25 19:28:19.071012,1,
11.5,2022-03-25 19:28:19.071012,2022-03-25 19:30:51.071012,2,
11.5,2022-03-25 19:30:51.071012,2022-03-25 19:33:23.071012,1,
11.5,2022-03-25 19:33:23.071012,2022-03-25 19:35:55.071012,2,
11.5,2022-03-25 19:35:55.071012,2022-03-25 19:38:27.071012,1,
