11430,50.3,17.6
11460,50.2,17.2
11490,50.2,17.8
11520,50.0,18.2
11550,50.2,17.9
11580,50.4,18.3
11610,50.2,17.9
11640,50.1,18.1
11670,50.3,17.7
11700,50.1,19.3
11730,50.2,18.2
11760,50.2,18.6
11790,48.4,16.9
11820,3.8,4.0
11850,44.7,9.6
11880,50.2,16.2
11910,50.2,16.6
11940,50.2,16.5
11970,50.3,16.6
12000,50.1,16.9
12030,50.2,16.9
12060,50.2,16.7
12090,50.2,16.7
12120,50.2,17.1
12150,50.2,17.0
12180,50.2,17.1
12210,50.2,17.2
12240,50.2,18.4
12270,50.1,18.0
12300,50.2,18.1
12330,50.4,17.5
12360,50.3,16.9
12390,50.1,17.5
12420,50.2,17.3
12450,50.4,17.2
12480,50.4,16.8
12510,50.2,17.0
12540,50.2,17.0
12570,50.0,17.4
12600,12.5,5.7
12630,0.1,3.9
