Task,Start,Finish,Cores,RequestId
10.5,2022-04-06 16:11:04.034894,2022-04-06 16:13:37.034894,2,
10.5,2022-04-06 16:13:37.034894,2022-04-06 16:16:10.034894,1,
10.5,2022-04-06 16:16:10.034894,2022-04-06 16:17:46.034894,2,
10.5,2022-04-06 16:17:46.034894,2022-04-06 16:19:21.034894,1,
10.5,2022-04-06 16:19:21.034894,2022-04-06 16:21:57.034894,2,
10.5,2022-04-06 16:21:57.034894,2022-04-06 16:24:29.034894,1,
10.5,2022-04-06 16:24:29.034894,2022-04-06 16:27:01.034894,2,
10.5,2022-04-06 16:27:01.034894,2022-04-06 16:28:48.034894,1,
10.5,2022-04-06 16:28:48.034894,2022-04-06 16:30:22.034894,2,
10.5,2022-04-06 16:30:22.034894,2022-04-06 16:32:57.034894,1,
10.5,2022-04-06 16:32:57.034894,2022-04-06 16:35:33.034894,2,
10.5,2022-04-06 16:35:33.034894,2022-04-06 16:38:09.034894,1,
10.5,2022-04-06 16:38:09.034894,2022-04-06 16:40:45.034894,2,
10.5,2022-04-06 16:40:45.034894,2022-04-06 16:43:21.034894,1,
10.5,2022-04-06 16:43:21.034894,2022-04-06 16:45:58.034894,2,
10.5,2022-04-06 16:45:58.034894,2022-04-06 16:48:32.034894,1,
10.5,2022-04-06 16:48:32.034894,2022-04-06 16:51:06.034894,2,
10.5,2022-04-06 16:51:06.034894,2022-04-06 16:53:40.034894,1,
10.5,2022-04-06 16:53:40.034894,2022-04-06 16:56:12.034894,2,
11,2022-04-06 15:43:33.774182,2022-04-06 15:56:31.410128,2,11
12,2022-04-06 15:43:36.591708,2022-04-06 15:56:21.395608,2,12
13,2022-04-06 15:43:39.690717,2022-04-06 15:56:31.410273,2,13
14,2022-04-06 15:43:42.875922,2022-04-06 15:56:33.985344,2,14
12.5,2022-04-06 15:43:36.591708,2022-04-06 15:45:52.591708,1,
12.5,2022-04-06 15:45:52.591708,2022-04-06 15:47:31.591708,2,
12.5,2022-04-06 15:47:31.591708,2022-04-06 15:49:08.591708,1,
12.5,2022-04-06 15:49:08.591708,2022-04-06 15:50:43.591708,2,
12.5,2022-04-06 15:50:43.591708,2022-04-06 15:52:18.591708,1,
12.5,2022-04-06 15:52:18.591708,2022-04-06 15:54:52.591708,2,
12.5,2022-04-06 15:54:52.591708,2022-04-06 15:57:28.591708,1,
12.5,2022-04-06 15:57:28.591708,2022-04-06 16:00:03.591708,2,
12.5,2022-04-06 16:00:03.591708,2022-04-06 16:02:38.591708,1,
12.5,2022-04-06 16:02:38.591708,2022-04-06 16:05:13.591708,2,
12.5,2022-04-06 16:05:13.591708,2022-04-06 16:07:45.591708,1,
12.5,2022-04-06 16:07:45.591708,2022-04-06 16:10:16.591708,2,
12.5,2022-04-06 16:10:16.591708,2022-04-06 16:12:48.591708,1,
12.5,2022-04-06 16:12:48.591708,2022-04-06 16:15:21.591708,2,
12.5,2022-04-06 16:15:21.591708,2022-04-06 16:17:54.591708,1,
11,2022-04-06 15:56:31.410138,2022-04-06 15:56:31.548918,8,11
13,2022-04-06 15:56:31.410278,2022-04-06 15:56:32.634776,6,13
11.5,2022-04-06 15:56:31.410138,2022-04-06 15:58:16.410138,1,
11.5,2022-04-06 15:58:16.410138,2022-04-06 15:59:54.410138,2,
11.5,2022-04-06 15:59:54.410138,2022-04-06 16:01:31.410138,1,
11.5,2022-04-06 16:01:31.410138,2022-04-06 16:03:07.410138,2,
11.5,2022-04-06 16:03:07.410138,2022-04-06 16:04:42.410138,1,
11.5,2022-04-06 16:04:42.410138,2022-04-06 16:07:19.410138,2,
11.5,2022-04-06 16:07:19.410138,2022-04-06 16:09:54.410138,1,
11.5,2022-04-06 16:09:54.410138,2022-04-06 16:12:28.410138,2,
11.5,2022-04-06 16:12:28.410138,2022-04-06 16:14:14.410138,1,
11.5,2022-04-06 16:14:14.410138,2022-04-06 16:15:51.410138,2,
11.5,2022-04-06 16:15:51.410138,2022-04-06 16:18:27.410138,1,
11.5,2022-04-06 16:18:27.410138,2022-04-06 16:20:05.410138,2,
11.5,2022-04-06 16:20:05.410138,2022-04-06 16:21:40.410138,1,
11.5,2022-04-06 16:21:40.410138,2022-04-06 16:23:18.410138,2,
11.5,2022-04-06 16:23:18.410138,2022-04-06 16:24:54.410138,1,
11.5,2022-04-06 16:24:54.410138,2022-04-06 16:27:29.410138,2,
11.5,2022-04-06 16:27:29.410138,2022-04-06 16:30:04.410138,1,
11.5,2022-04-06 16:30:04.410138,2022-04-06 16:32:40.410138,2,
11.5,2022-04-06 16:32:40.410138,2022-04-06 16:35:16.410138,1,
11.5,2022-04-06 16:35:16.410138,2022-04-06 16:37:52.410138,2,
11.5,2022-04-06 16:37:52.410138,2022-04-06 16:40:31.410138,1,
11.5,2022-04-06 16:40:31.410138,2022-04-06 16:43:09.410138,2,
11.5,2022-04-06 16:43:09.410138,2022-04-06 16:45:42.410138,1,
11.5,2022-04-06 16:45:42.410138,2022-04-06 16:48:14.410138,2,
11.5,2022-04-06 16:48:14.410138,2022-04-06 16:50:46.410138,1,
13.5,2022-04-06 15:56:31.410278,2022-04-06 15:59:06.410278,1,
13.5,2022-04-06 15:59:06.410278,2022-04-06 16:01:41.410278,2,
13.5,2022-04-06 16:01:41.410278,2022-04-06 16:04:17.410278,1,
13.5,2022-04-06 16:04:17.410278,2022-04-06 16:06:53.410278,2,
13.5,2022-04-06 16:06:53.410278,2022-04-06 16:09:28.410278,1,
13.5,2022-04-06 16:09:28.410278,2022-04-06 16:12:06.410278,2,
13.5,2022-04-06 16:12:06.410278,2022-04-06 16:14:40.410278,1,
13.5,2022-04-06 16:14:40.410278,2022-04-06 16:17:13.410278,2,
13.5,2022-04-06 16:17:13.410278,2022-04-06 16:19:46.410278,1,
13.5,2022-04-06 16:19:46.410278,2022-04-06 16:22:17.410278,2,
14.5,2022-04-06 15:43:42.875922,2022-04-06 15:46:19.875922,1,
14.5,2022-04-06 15:46:19.875922,2022-04-06 15:48:54.875922,2,
14.5,2022-04-06 15:48:54.875922,2022-04-06 15:51:30.875922,1,
14.5,2022-04-06 15:51:30.875922,2022-04-06 15:54:06.875922,2,
14.5,2022-04-06 15:54:06.875922,2022-04-06 15:56:41.875922,1,
14.5,2022-04-06 15:56:41.875922,2022-04-06 15:57:46.875922,2,
14.5,2022-04-06 15:57:46.875922,2022-04-06 15:58:46.875922,1,
14.5,2022-04-06 15:58:46.875922,2022-04-06 15:59:42.875922,2,
14.5,2022-04-06 15:59:42.875922,2022-04-06 16:00:39.875922,1,
14.5,2022-04-06 16:00:39.875922,2022-04-06 16:01:38.875922,2,
14.5,2022-04-06 16:01:38.875922,2022-04-06 16:04:17.875922,1,
14.5,2022-04-06 16:04:17.875922,2022-04-06 16:06:54.875922,2,
14.5,2022-04-06 16:06:54.875922,2022-04-06 16:08:43.875922,1,
14.5,2022-04-06 16:08:43.875922,2022-04-06 16:10:16.875922,2,
14.5,2022-04-06 16:10:16.875922,2022-04-06 16:11:48.875922,1,
14.5,2022-04-06 16:11:48.875922,2022-04-06 16:14:27.875922,2,
14.5,2022-04-06 16:14:27.875922,2022-04-06 16:17:05.875922,1,
14.5,2022-04-06 16:17:05.875922,2022-04-06 16:19:41.875922,2,
14.5,2022-04-06 16:19:41.875922,2022-04-06 16:22:12.875922,1,
14.5,2022-04-06 16:22:12.875922,2022-04-06 16:23:43.875922,2,
14.5,2022-04-06 16:23:43.875922,2022-04-06 16:26:20.875922,1,
14.5,2022-04-06 16:26:20.875922,2022-04-06 16:28:55.875922,2,
14.5,2022-04-06 16:28:55.875922,2022-04-06 16:31:30.875922,1,
14.5,2022-04-06 16:31:30.875922,2022-04-06 16:34:05.875922,2,
14.5,2022-04-06 16:34:05.875922,2022-04-06 16:36:40.875922,1,
14.5,2022-04-06 16:36:40.875922,2022-04-06 16:39:16.875922,2,
14.5,2022-04-06 16:39:16.875922,2022-04-06 16:41:51.875922,1,
14.5,2022-04-06 16:41:51.875922,2022-04-06 16:44:23.875922,2,
14.5,2022-04-06 16:44:23.875922,2022-04-06 16:46:55.875922,1,
14.5,2022-04-06 16:46:55.875922,2022-04-06 16:49:27.875922,2,
15,2022-04-06 15:56:46.672949,2022-04-06 16:09:50.049399,2,15
16,2022-04-06 15:56:49.766708,2022-04-06 16:10:08.439480,2,16
17,2022-04-06 15:56:52.987890,2022-04-06 16:09:55.201338,2,17
18,2022-04-06 15:56:56.264211,2022-04-06 16:09:56.497899,2,18
19,2022-04-06 15:56:59.429471,2022-04-06 15:59:59.739315,2,19
20,2022-04-06 15:57:02.739297,2022-04-06 16:10:05.141453,2,20
21,2022-04-06 15:57:06.340529,2022-04-06 16:10:11.790824,2,21
22,2022-04-06 15:57:09.978507,2022-04-06 16:10:16.126469,2,22
-3,2022-04-06 16:00:41.555883,2022-04-06 16:00:42.557083,19,19
23,2022-04-06 16:00:45.434861,2022-04-06 16:10:26.143382,2,23
15.5,2022-04-06 15:56:46.672949,2022-04-06 15:58:43.672949,1,
15.5,2022-04-06 15:58:43.672949,2022-04-06 16:00:24.672949,2,
15.5,2022-04-06 16:00:24.672949,2022-04-06 16:02:03.672949,1,
15.5,2022-04-06 16:02:03.672949,2022-04-06 16:03:40.672949,2,
15.5,2022-04-06 16:03:40.672949,2022-04-06 16:05:17.672949,1,
15.5,2022-04-06 16:05:17.672949,2022-04-06 16:07:38.672949,2,
15.5,2022-04-06 16:07:38.672949,2022-04-06 16:09:18.672949,1,
15.5,2022-04-06 16:09:18.672949,2022-04-06 16:10:52.672949,2,
15.5,2022-04-06 16:10:52.672949,2022-04-06 16:12:27.672949,1,
15.5,2022-04-06 16:12:27.672949,2022-04-06 16:14:01.672949,2,
15.5,2022-04-06 16:14:01.672949,2022-04-06 16:16:36.672949,1,
15.5,2022-04-06 16:16:36.672949,2022-04-06 16:19:08.672949,2,
15.5,2022-04-06 16:19:08.672949,2022-04-06 16:21:40.672949,1,
15.5,2022-04-06 16:21:40.672949,2022-04-06 16:24:12.672949,2,
15.5,2022-04-06 16:24:12.672949,2022-04-06 16:25:48.672949,1,
15.5,2022-04-06 16:25:48.672949,2022-04-06 16:28:28.672949,2,
15.5,2022-04-06 16:28:28.672949,2022-04-06 16:31:08.672949,1,
15.5,2022-04-06 16:31:08.672949,2022-04-06 16:33:45.672949,2,
15.5,2022-04-06 16:33:45.672949,2022-04-06 16:36:16.672949,1,
15.5,2022-04-06 16:36:16.672949,2022-04-06 16:38:30.672949,2,
15.5,2022-04-06 16:38:30.672949,2022-04-06 16:41:07.672949,1,
15.5,2022-04-06 16:41:07.672949,2022-04-06 16:43:41.672949,2,
15.5,2022-04-06 16:43:41.672949,2022-04-06 16:46:16.672949,1,
15.5,2022-04-06 16:46:16.672949,2022-04-06 16:48:51.672949,2,
15.5,2022-04-06 16:48:51.672949,2022-04-06 16:51:26.672949,1,
15.5,2022-04-06 16:51:26.672949,2022-04-06 16:54:03.672949,2,
15.5,2022-04-06 16:54:03.672949,2022-04-06 16:56:39.672949,1,
15.5,2022-04-06 16:56:39.672949,2022-04-06 16:59:15.672949,2,
15.5,2022-04-06 16:59:15.672949,2022-04-06 17:01:51.672949,1,
15.5,2022-04-06 17:01:51.672949,2022-04-06 17:04:26.672949,2,
17.5,2022-04-06 15:56:52.987890,2022-04-06 15:58:36.987890,1,
17.5,2022-04-06 15:58:36.987890,2022-04-06 16:00:07.987890,2,
17.5,2022-04-06 16:00:07.987890,2022-04-06 16:01:39.987890,1,
17.5,2022-04-06 16:01:39.987890,2022-04-06 16:03:10.987890,2,
17.5,2022-04-06 16:03:10.987890,2022-04-06 16:04:39.987890,1,
17.5,2022-04-06 16:04:39.987890,2022-04-06 16:07:19.987890,2,
17.5,2022-04-06 16:07:19.987890,2022-04-06 16:09:55.987890,1,
17.5,2022-04-06 16:09:55.987890,2022-04-06 16:12:31.987890,2,
17.5,2022-04-06 16:12:31.987890,2022-04-06 16:14:42.987890,1,
17.5,2022-04-06 16:14:42.987890,2022-04-06 16:16:17.987890,2,
17.5,2022-04-06 16:16:17.987890,2022-04-06 16:18:54.987890,1,
17.5,2022-04-06 16:18:54.987890,2022-04-06 16:21:30.987890,2,
17.5,2022-04-06 16:21:30.987890,2022-04-06 16:24:06.987890,1,
17.5,2022-04-06 16:24:06.987890,2022-04-06 16:26:41.987890,2,
17.5,2022-04-06 16:26:41.987890,2022-04-06 16:29:16.987890,1,
18.5,2022-04-06 15:56:56.264211,2022-04-06 15:59:36.264211,1,
18.5,2022-04-06 15:59:36.264211,2022-04-06 16:02:13.264211,2,
18.5,2022-04-06 16:02:13.264211,2022-04-06 16:04:49.264211,1,
18.5,2022-04-06 16:04:49.264211,2022-04-06 16:06:38.264211,2,
18.5,2022-04-06 16:06:38.264211,2022-04-06 16:08:11.264211,1,
18.5,2022-04-06 16:08:11.264211,2022-04-06 16:10:46.264211,2,
18.5,2022-04-06 16:10:46.264211,2022-04-06 16:13:20.264211,1,
18.5,2022-04-06 16:13:20.264211,2022-04-06 16:15:35.264211,2,
18.5,2022-04-06 16:15:35.264211,2022-04-06 16:17:11.264211,1,
18.5,2022-04-06 16:17:11.264211,2022-04-06 16:18:48.264211,2,
18.5,2022-04-06 16:18:48.264211,2022-04-06 16:21:27.264211,1,
18.5,2022-04-06 16:21:27.264211,2022-04-06 16:24:03.264211,2,
18.5,2022-04-06 16:24:03.264211,2022-04-06 16:26:39.264211,1,
18.5,2022-04-06 16:26:39.264211,2022-04-06 16:28:43.264211,2,
18.5,2022-04-06 16:28:43.264211,2022-04-06 16:30:21.264211,1,
18.5,2022-04-06 16:30:21.264211,2022-04-06 16:33:03.264211,2,
18.5,2022-04-06 16:33:03.264211,2022-04-06 16:35:40.264211,1,
18.5,2022-04-06 16:35:40.264211,2022-04-06 16:38:16.264211,2,
18.5,2022-04-06 16:38:16.264211,2022-04-06 16:40:23.264211,1,
18.5,2022-04-06 16:40:23.264211,2022-04-06 16:41:58.264211,2,
18.5,2022-04-06 16:41:58.264211,2022-04-06 16:44:34.264211,1,
18.5,2022-04-06 16:44:34.264211,2022-04-06 16:47:09.264211,2,
18.5,2022-04-06 16:47:09.264211,2022-04-06 16:49:45.264211,1,
18.5,2022-04-06 16:49:45.264211,2022-04-06 16:52:20.264211,2,
18.5,2022-04-06 16:52:20.264211,2022-04-06 16:54:55.264211,1,
20.5,2022-04-06 15:57:02.739297,2022-04-06 15:59:38.739297,1,
20.5,2022-04-06 15:59:38.739297,2022-04-06 16:01:37.739297,2,
20.5,2022-04-06 16:01:37.739297,2022-04-06 16:03:13.739297,1,
20.5,2022-04-06 16:03:13.739297,2022-04-06 16:04:49.739297,2,
20.5,2022-04-06 16:04:49.739297,2022-04-06 16:06:26.739297,1,
20.5,2022-04-06 16:06:26.739297,2022-04-06 16:09:02.739297,2,
20.5,2022-04-06 16:09:02.739297,2022-04-06 16:11:37.739297,1,
20.5,2022-04-06 16:11:37.739297,2022-04-06 16:14:13.739297,2,
20.5,2022-04-06 16:14:13.739297,2022-04-06 16:16:49.739297,1,
20.5,2022-04-06 16:16:49.739297,2022-04-06 16:19:25.739297,2,
20.5,2022-04-06 16:19:25.739297,2022-04-06 16:22:01.739297,1,
20.5,2022-04-06 16:22:01.739297,2022-04-06 16:24:36.739297,2,
20.5,2022-04-06 16:24:36.739297,2022-04-06 16:27:12.739297,1,
20.5,2022-04-06 16:27:12.739297,2022-04-06 16:29:48.739297,2,
20.5,2022-04-06 16:29:48.739297,2022-04-06 16:32:23.739297,1,
16.5,2022-04-06 15:56:49.766708,2022-04-06 15:59:24.766708,1,
16.5,2022-04-06 15:59:24.766708,2022-04-06 16:01:59.766708,2,
16.5,2022-04-06 16:01:59.766708,2022-04-06 16:04:34.766708,1,
16.5,2022-04-06 16:04:34.766708,2022-04-06 16:07:09.766708,2,
16.5,2022-04-06 16:07:09.766708,2022-04-06 16:09:44.766708,1,
16.5,2022-04-06 16:09:44.766708,2022-04-06 16:12:25.766708,2,
16.5,2022-04-06 16:12:25.766708,2022-04-06 16:15:11.766708,1,
16.5,2022-04-06 16:15:11.766708,2022-04-06 16:17:46.766708,2,
16.5,2022-04-06 16:17:46.766708,2022-04-06 16:20:23.766708,1,
16.5,2022-04-06 16:20:23.766708,2022-04-06 16:22:59.766708,2,
21.5,2022-04-06 15:57:06.340529,2022-04-06 15:59:45.340529,1,
21.5,2022-04-06 15:59:45.340529,2022-04-06 16:01:24.340529,2,
21.5,2022-04-06 16:01:24.340529,2022-04-06 16:02:57.340529,1,
21.5,2022-04-06 16:02:57.340529,2022-04-06 16:04:29.340529,2,
21.5,2022-04-06 16:04:29.340529,2022-04-06 16:06:01.340529,1,
21.5,2022-04-06 16:06:01.340529,2022-04-06 16:08:38.340529,2,
21.5,2022-04-06 16:08:38.340529,2022-04-06 16:11:13.340529,1,
21.5,2022-04-06 16:11:13.340529,2022-04-06 16:13:47.340529,2,
21.5,2022-04-06 16:13:47.340529,2022-04-06 16:16:21.340529,1,
21.5,2022-04-06 16:16:21.340529,2022-04-06 16:18:05.340529,2,
21.5,2022-04-06 16:18:05.340529,2022-04-06 16:20:40.340529,1,
21.5,2022-04-06 16:20:40.340529,2022-04-06 16:23:09.340529,2,
21.5,2022-04-06 16:23:09.340529,2022-04-06 16:24:44.340529,1,
21.5,2022-04-06 16:24:44.340529,2022-04-06 16:26:19.340529,2,
21.5,2022-04-06 16:26:19.340529,2022-04-06 16:27:56.340529,1,
21.5,2022-04-06 16:27:56.340529,2022-04-06 16:30:33.340529,2,
21.5,2022-04-06 16:30:33.340529,2022-04-06 16:33:08.340529,1,
21.5,2022-04-06 16:33:08.340529,2022-04-06 16:35:44.340529,2,
21.5,2022-04-06 16:35:44.340529,2022-04-06 16:38:20.340529,1,
21.5,2022-04-06 16:38:20.340529,2022-04-06 16:40:56.340529,2,
21.5,2022-04-06 16:40:56.340529,2022-04-06 16:43:35.340529,1,
21.5,2022-04-06 16:43:35.340529,2022-04-06 16:46:11.340529,2,
21.5,2022-04-06 16:46:11.340529,2022-04-06 16:48:47.340529,1,
21.5,2022-04-06 16:48:47.340529,2022-04-06 16:51:23.340529,2,
21.5,2022-04-06 16:51:23.340529,2022-04-06 16:53:58.340529,1,
22.5,2022-04-06 15:57:09.978507,2022-04-06 15:59:46.978507,1,
22.5,2022-04-06 15:59:46.978507,2022-04-06 16:02:21.978507,2,
22.5,2022-04-06 16:02:21.978507,2022-04-06 16:04:55.978507,1,
22.5,2022-04-06 16:04:55.978507,2022-04-06 16:06:58.978507,2,
22.5,2022-04-06 16:06:58.978507,2022-04-06 16:08:30.978507,1,
22.5,2022-04-06 16:08:30.978507,2022-04-06 16:11:12.978507,2,
22.5,2022-04-06 16:11:12.978507,2022-04-06 16:13:52.978507,1,
22.5,2022-04-06 16:13:52.978507,2022-04-06 16:16:26.978507,2,
22.5,2022-04-06 16:16:26.978507,2022-04-06 16:19:01.978507,1,
22.5,2022-04-06 16:19:01.978507,2022-04-06 16:21:36.978507,2,
22.5,2022-04-06 16:21:36.978507,2022-04-06 16:24:13.978507,1,
22.5,2022-04-06 16:24:13.978507,2022-04-06 16:26:49.978507,2,
22.5,2022-04-06 16:26:49.978507,2022-04-06 16:29:25.978507,1,
22.5,2022-04-06 16:29:25.978507,2022-04-06 16:32:01.978507,2,
22.5,2022-04-06 16:32:01.978507,2022-04-06 16:34:37.978507,1,
22.5,2022-04-06 16:34:37.978507,2022-04-06 16:37:14.978507,2,
22.5,2022-04-06 16:37:14.978507,2022-04-06 16:39:50.978507,1,
22.5,2022-04-06 16:39:50.978507,2022-04-06 16:42:26.978507,2,
22.5,2022-04-06 16:42:26.978507,2022-04-06 16:45:02.978507,1,
22.5,2022-04-06 16:45:02.978507,2022-04-06 16:47:37.978507,2,
22.5,2022-04-06 16:47:37.978507,2022-04-06 16:50:14.978507,1,
22.5,2022-04-06 16:50:14.978507,2022-04-06 16:52:50.978507,2,
22.5,2022-04-06 16:52:50.978507,2022-04-06 16:55:26.978507,1,
22.5,2022-04-06 16:55:26.978507,2022-04-06 16:58:02.978507,2,
22.5,2022-04-06 16:58:02.978507,2022-04-06 17:00:38.978507,1,
23,2022-04-06 16:10:26.143414,2022-04-06 16:12:30.449213,8,23
24,2022-04-06 16:10:28.889195,2022-04-06 16:12:40.464062,2,24
25,2022-04-06 16:10:32.227195,2022-04-06 16:12:40.464243,2,25
26,2022-04-06 16:10:35.420202,2022-04-06 16:19:18.313543,2,26
27,2022-04-06 16:10:38.827536,2022-04-06 16:22:12.876134,2,27
23.5,2022-04-06 16:10:26.143414,2022-04-06 16:13:03.143414,1,
23.5,2022-04-06 16:13:03.143414,2022-04-06 16:15:36.143414,2,
23.5,2022-04-06 16:15:36.143414,2022-04-06 16:18:09.143414,1,
23.5,2022-04-06 16:18:09.143414,2022-04-06 16:20:39.143414,2,
23.5,2022-04-06 16:20:39.143414,2022-04-06 16:22:41.143414,1,
23.5,2022-04-06 16:22:41.143414,2022-04-06 16:25:17.143414,2,
23.5,2022-04-06 16:25:17.143414,2022-04-06 16:27:52.143414,1,
23.5,2022-04-06 16:27:52.143414,2022-04-06 16:30:27.143414,2,
23.5,2022-04-06 16:30:27.143414,2022-04-06 16:33:02.143414,1,
23.5,2022-04-06 16:33:02.143414,2022-04-06 16:35:37.143414,2,
23.5,2022-04-06 16:35:37.143414,2022-04-06 16:38:14.143414,1,
23.5,2022-04-06 16:38:14.143414,2022-04-06 16:40:50.143414,2,
23.5,2022-04-06 16:40:50.143414,2022-04-06 16:43:26.143414,1,
23.5,2022-04-06 16:43:26.143414,2022-04-06 16:46:01.143414,2,
23.5,2022-04-06 16:46:01.143414,2022-04-06 16:48:36.143414,1,
23.5,2022-04-06 16:48:36.143414,2022-04-06 16:51:14.143414,2,
23.5,2022-04-06 16:51:14.143414,2022-04-06 16:53:51.143414,1,
23.5,2022-04-06 16:53:51.143414,2022-04-06 16:56:26.143414,2,
23.5,2022-04-06 16:56:26.143414,2022-04-06 16:59:01.143414,1,
23.5,2022-04-06 16:59:01.143414,2022-04-06 17:01:36.143414,2,
23.5,2022-04-06 17:01:36.143414,2022-04-06 17:04:17.143414,1,
23.5,2022-04-06 17:04:17.143414,2022-04-06 17:06:53.143414,2,
23.5,2022-04-06 17:06:53.143414,2022-04-06 17:09:29.143414,1,
23.5,2022-04-06 17:09:29.143414,2022-04-06 17:11:44.143414,2,
23.5,2022-04-06 17:11:44.143414,2022-04-06 17:13:17.143414,1,
24,2022-04-06 16:12:40.464076,2022-04-06 16:20:29.895694,8,24
25,2022-04-06 16:12:40.464250,2022-04-06 16:19:08.298118,4,25
25.5,2022-04-06 16:12:40.464250,2022-04-06 16:15:18.464250,1,
25.5,2022-04-06 16:15:18.464250,2022-04-06 16:17:54.464250,2,
25.5,2022-04-06 16:17:54.464250,2022-04-06 16:20:30.464250,1,
25.5,2022-04-06 16:20:30.464250,2022-04-06 16:23:06.464250,2,
25.5,2022-04-06 16:23:06.464250,2022-04-06 16:25:41.464250,1,
25.5,2022-04-06 16:25:41.464250,2022-04-06 16:28:07.464250,2,
25.5,2022-04-06 16:28:07.464250,2022-04-06 16:29:41.464250,1,
25.5,2022-04-06 16:29:41.464250,2022-04-06 16:31:14.464250,2,
25.5,2022-04-06 16:31:14.464250,2022-04-06 16:32:45.464250,1,
25.5,2022-04-06 16:32:45.464250,2022-04-06 16:34:13.464250,2,
26,2022-04-06 16:19:18.313558,2022-04-06 16:22:02.861187,6,26
-3,2022-04-06 16:21:11.509922,2022-04-06 16:21:12.511160,24,24
28,2022-04-06 16:21:15.222611,2022-04-06 16:23:23.475982,3,28
29,2022-04-06 16:21:18.537099,2022-04-06 16:23:23.476221,3,29
30,2022-04-06 16:21:21.982745,2022-04-06 16:27:34.085881,3,30
26.5,2022-04-06 16:19:18.313558,2022-04-06 16:21:56.313558,1,
26.5,2022-04-06 16:21:56.313558,2022-04-06 16:24:34.313558,2,
26.5,2022-04-06 16:24:34.313558,2022-04-06 16:26:40.313558,1,
26.5,2022-04-06 16:26:40.313558,2022-04-06 16:28:19.313558,2,
26.5,2022-04-06 16:28:19.313558,2022-04-06 16:29:56.313558,1,
26.5,2022-04-06 16:29:56.313558,2022-04-06 16:32:32.313558,2,
26.5,2022-04-06 16:32:32.313558,2022-04-06 16:35:07.313558,1,
26.5,2022-04-06 16:35:07.313558,2022-04-06 16:37:41.313558,2,
26.5,2022-04-06 16:37:41.313558,2022-04-06 16:40:15.313558,1,
26.5,2022-04-06 16:40:15.313558,2022-04-06 16:42:37.313558,2,
26.5,2022-04-06 16:42:37.313558,2022-04-06 16:45:17.313558,1,
26.5,2022-04-06 16:45:17.313558,2022-04-06 16:47:53.313558,2,
26.5,2022-04-06 16:47:53.313558,2022-04-06 16:50:29.313558,1,
26.5,2022-04-06 16:50:29.313558,2022-04-06 16:53:05.313558,2,
26.5,2022-04-06 16:53:05.313558,2022-04-06 16:55:40.313558,1,
26.5,2022-04-06 16:55:40.313558,2022-04-06 16:58:20.313558,2,
26.5,2022-04-06 16:58:20.313558,2022-04-06 17:00:58.313558,1,
26.5,2022-04-06 17:00:58.313558,2022-04-06 17:03:34.313558,2,
26.5,2022-04-06 17:03:34.313558,2022-04-06 17:06:10.313558,1,
26.5,2022-04-06 17:06:10.313558,2022-04-06 17:08:44.313558,2,
26.5,2022-04-06 17:08:44.313558,2022-04-06 17:11:26.313558,1,
26.5,2022-04-06 17:11:26.313558,2022-04-06 17:14:07.313558,2,
26.5,2022-04-06 17:14:07.313558,2022-04-06 17:16:44.313558,1,
26.5,2022-04-06 17:16:44.313558,2022-04-06 17:18:34.313558,2,
26.5,2022-04-06 17:18:34.313558,2022-04-06 17:20:08.313558,1,
27,2022-04-06 16:22:12.876155,2022-04-06 16:23:13.461484,8,27
27.5,2022-04-06 16:22:12.876155,2022-04-06 16:24:56.876155,1,
27.5,2022-04-06 16:24:56.876155,2022-04-06 16:27:39.876155,2,
27.5,2022-04-06 16:27:39.876155,2022-04-06 16:30:22.876155,1,
27.5,2022-04-06 16:30:22.876155,2022-04-06 16:33:06.876155,2,
27.5,2022-04-06 16:33:06.876155,2022-04-06 16:35:30.876155,1,
27.5,2022-04-06 16:35:30.876155,2022-04-06 16:38:13.876155,2,
27.5,2022-04-06 16:38:13.876155,2022-04-06 16:40:53.876155,1,
27.5,2022-04-06 16:40:53.876155,2022-04-06 16:43:32.876155,2,
27.5,2022-04-06 16:43:32.876155,2022-04-06 16:46:03.876155,1,
27.5,2022-04-06 16:46:03.876155,2022-04-06 16:48:01.876155,2,
28,2022-04-06 16:23:23.475996,2022-04-06 16:27:23.279402,8,28
29,2022-04-06 16:23:23.476229,2022-04-06 16:27:24.071278,6,29
28.5,2022-04-06 16:23:23.475996,2022-04-06 16:25:58.475996,1,
28.5,2022-04-06 16:25:58.475996,2022-04-06 16:28:29.475996,2,
28.5,2022-04-06 16:28:29.475996,2022-04-06 16:30:07.475996,1,
28.5,2022-04-06 16:30:07.475996,2022-04-06 16:31:44.475996,2,
28.5,2022-04-06 16:31:44.475996,2022-04-06 16:33:20.475996,1,
28.5,2022-04-06 16:33:20.475996,2022-04-06 16:36:04.475996,2,
28.5,2022-04-06 16:36:04.475996,2022-04-06 16:38:47.475996,1,
28.5,2022-04-06 16:38:47.475996,2022-04-06 16:41:30.475996,2,
28.5,2022-04-06 16:41:30.475996,2022-04-06 16:44:13.475996,1,
28.5,2022-04-06 16:44:13.475996,2022-04-06 16:46:31.475996,2,
28.5,2022-04-06 16:46:31.475996,2022-04-06 16:49:09.475996,1,
28.5,2022-04-06 16:49:09.475996,2022-04-06 16:51:45.475996,2,
28.5,2022-04-06 16:51:45.475996,2022-04-06 16:54:21.475996,1,
28.5,2022-04-06 16:54:21.475996,2022-04-06 16:56:57.475996,2,
