Model,Policy,Tensorflow,Container,Inter_Parallelism_Request,Intra_Parallelism_Request,Inter_Parallelism_Initial,Intra_Parallelism_Initial,Start_Request,Execution_Start,Execution_Finish,Reassigment_1,Reassigment_1_Inter,Reassigment_1_Intra,Reassigment_2,Reassigment_2_Inter,Reassigment_2_Intra,Update_Request_1,Update_Attention_1,Update_Attention_1_Inter,Update_Attention_1_Intra,Pause_Start_1,Pause_Finish_1,Reassigment_Count,Pause_Count,Update_Count,Request_id,Execution_Time,First_Execution_Time,Wait_Time
keras_example_resnet,max_prop,maleable,10,1,7,1,1,2022-04-06 15:24:52.209746,2022-04-06 15:30:38.825557,2022-04-06 15:43:32.566583,2022-04-06 15:43:31.034800,1,7,,,,,,,,,,1,0,0,10,,,
keras_example_resnet,max_prop,maleable,12,1,7,1,1,2022-04-06 15:25:34.245747,2022-04-06 15:43:36.591691,2022-04-06 15:56:21.395439,,,,,,,,,,,,,0,0,0,12,,,
keras_example_resnet,max_prop,maleable,11,1,7,1,1,2022-04-06 15:25:13.229738,2022-04-06 15:43:33.774165,2022-04-06 15:56:31.548732,2022-04-06 15:56:31.410032,1,7,,,,,,,,,,1,0,0,11,,,
keras_example_resnet,max_prop,maleable,13,1,7,1,1,2022-04-06 15:25:55.261748,2022-04-06 15:43:39.690700,2022-04-06 15:56:32.634603,2022-04-06 15:56:31.410219,1,5,,,,,,,,,,1,0,0,13,,,
keras_example_resnet,max_prop,maleable,14,1,7,1,1,2022-04-06 15:26:16.281769,2022-04-06 15:43:42.875906,2022-04-06 15:56:33.985152,,,,,,,,,,,,,0,0,0,14,,,
keras_example_resnet,max_prop,maleable,15,1,7,1,1,2022-04-06 15:26:37.301755,2022-04-06 15:56:46.672932,2022-04-06 16:09:50.049157,,,,,,,,,,,,,0,0,0,15,,,
keras_example_resnet,max_prop,maleable,17,1,7,1,1,2022-04-06 15:27:19.333754,2022-04-06 15:56:52.987875,2022-04-06 16:09:55.201119,,,,,,,,,,,,,0,0,0,17,,,
keras_example_resnet,max_prop,maleable,18,1,7,1,1,2022-04-06 15:27:40.353744,2022-04-06 15:56:56.264195,2022-04-06 16:09:56.497668,,,,,,,,,,,,,0,0,0,18,,,
keras_example_resnet,max_prop,maleable,20,1,7,1,1,2022-04-06 15:28:22.393742,2022-04-06 15:57:02.739278,2022-04-06 16:10:05.141228,,,,,,,,,,,,,0,0,0,20,,,
keras_example_resnet,max_prop,maleable,16,1,7,1,1,2022-04-06 15:26:58.313762,2022-04-06 15:56:49.766691,2022-04-06 16:10:08.439249,,,,,,,,,,,,,0,0,0,16,,,
keras_example_resnet,max_prop,maleable,21,1,7,1,1,2022-04-06 15:28:43.413787,2022-04-06 15:57:06.340509,2022-04-06 16:10:11.790599,,,,,,,,,,,,,0,0,0,21,,,
keras_example_resnet,max_prop,maleable,22,1,7,1,1,2022-04-06 15:29:04.435095,2022-04-06 15:57:09.978487,2022-04-06 16:10:16.126223,,,,,,,,,,,,,0,0,0,22,,,
keras_example_resnet,max_prop,maleable,23,1,7,1,1,2022-04-06 15:29:25.453737,2022-04-06 16:00:45.434843,2022-04-06 16:12:30.448921,2022-04-06 16:10:26.143255,1,7,,,,,,,,,,1,0,0,23,,,
keras_example_resnet,max_prop,maleable,25,1,7,1,1,2022-04-06 15:30:07.493798,2022-04-06 16:10:32.227179,2022-04-06 16:19:08.297860,2022-04-06 16:12:40.464158,1,3,,,,,,,,,,1,0,0,25,,,
keras_example_resnet,max_prop,maleable,26,1,7,1,1,2022-04-06 15:30:38.877135,2022-04-06 16:10:35.420186,2022-04-06 16:22:02.860886,2022-04-06 16:19:18.313374,1,5,,,,,,,,,,1,0,0,26,,,
keras_example_resnet,max_prop,maleable,27,1,7,1,1,2022-04-06 15:30:59.897992,2022-04-06 16:10:38.827521,2022-04-06 16:23:13.461218,2022-04-06 16:22:12.875993,1,7,,,,,,,,,,1,0,0,27,,,
keras_example_resnet,max_prop,maleable,28,1,7,1,2,2022-04-06 15:31:20.917746,2022-04-06 16:21:15.222594,2022-04-06 16:27:23.279086,2022-04-06 16:23:23.475840,1,7,,,,,,,,,,1,0,0,28,,,
keras_example_resnet,max_prop,maleable,29,1,7,1,2,2022-04-06 15:31:41.939101,2022-04-06 16:21:18.537083,2022-04-06 16:27:24.070992,2022-04-06 16:23:23.476129,1,5,,,,,,,,,,1,0,0,29,,,
keras_example_resnet,max_prop,maleable,30,1,7,1,2,2022-04-06 15:32:02.957741,2022-04-06 16:21:21.982725,2022-04-06 16:28:13.659589,2022-04-06 16:27:34.085726,1,7,,,,,,,,,,1,0,0,30,,,
keras_example_resnet,max_prop,maleable,31,1,7,1,1,2022-04-06 15:32:23.977748,2022-04-06 16:27:36.938279,2022-04-06 16:35:51.945430,2022-04-06 16:28:23.674753,1,3,,,,,,,,,,1,0,0,31,,,
keras_example_resnet,max_prop,maleable,19,1,7,1,1,2022-04-06 15:28:01.375062,2022-04-06 16:27:40.240063,2022-04-06 16:35:56.406751,2022-04-06 16:28:13.730735,1,4,,,,,,,,,,1,0,0,19,,,
keras_example_resnet,max_prop,maleable,24,1,7,1,1,2022-04-06 15:29:46.473745,2022-04-06 16:27:43.630292,2022-04-06 16:36:07.716576,2022-04-06 16:12:40.463916,1,7,2022-04-06 16:28:23.674477,1,7,,,,,,,2,0,0,24,,,
